animal_id,fk_type,animal_name,fk_breed,fk_colour_1,fk_colour_2,date_of_birth
A668564,1,,51,14,1,2013-10-05 00:00:00
A679582,1,*Suzie,20,23,1,2014-03-23 00:00:00
A680657,1,,51,14,1,2013-06-05 00:00:00
A665672,1,*Tulip,51,3,1,2012-04-21 00:00:00
A670708,1,*Curtis,51,27,1,2013-01-12 00:00:00
A676055,1,Sugar Plum,51,27,25,2013-12-03 00:00:00
A676078,1,*Prissy,14,7,1,2012-04-04 00:00:00
A680451,1,*Simon,11,22,25,2014-04-01 00:00:00
A690843,1,,51,13,25,2013-10-27 00:00:00
A667014,1,*Squirrel,51,42,1,2013-09-26 00:00:00
A670085,1,,11,23,25,2009-01-01 00:00:00
A662489,1,*Toffee,51,28,27,2013-08-13 00:00:00
A665674,1,,48,37,1,2013-10-18 00:00:00
A683159,1,,11,27,25,2014-04-15 00:00:00
A679264,1,,51,3,1,2014-04-26 00:00:00
A689069,1,*Wilma,51,3,1,2014-08-25 00:00:00
A669590,1,Waffle,11,22,25,2012-12-23 00:00:00
A677540,1,,51,42,1,2014-04-20 00:00:00
A692246,1,Alexis,51,27,1,2014-08-02 00:00:00
A678670,1,Chiquita,51,42,1,2014-05-21 00:00:00
A671880,1,*Shadow,51,23,1,2012-01-31 00:00:00
A678988,1,,20,3,1,2014-05-11 00:00:00
A667025,1,Mini,51,14,1,2013-09-11 00:00:00
A691221,1,,51,3,1,2013-10-31 00:00:00
A677704,1,,51,27,1,2014-04-18 00:00:00
A687301,1,*Sidney,51,23,1,2013-09-03 00:00:00
A682472,1,,51,27,25,2014-02-28 00:00:00
A675870,1,,51,40,1,2014-03-31 00:00:00
A663610,1,*Jr,51,27,25,2013-07-06 00:00:00
A682892,1,*Eliza,51,42,1,2014-05-20 00:00:00
A669752,1,*Uliana,51,42,1,2012-12-26 00:00:00
A690424,1,*Zeppo,51,27,1,2014-08-05 00:00:00
A663653,1,*Squishy,51,23,1,2013-07-22 00:00:00
A665928,1,*Cassie,51,23,1,2013-09-24 00:00:00
A681472,1,,51,3,1,2014-05-10 00:00:00
A672055,1,,51,42,1,2010-02-03 00:00:00
A678451,1,,51,14,1,2014-03-09 00:00:00
A674103,1,,14,3,1,2013-08-07 00:00:00
A679779,1,Robin,14,36,25,2014-04-28 00:00:00
A685214,1,Truffles,20,3,1,2014-06-27 00:00:00
A693481,1,,20,22,25,2012-12-08 00:00:00
A678387,1,,20,14,1,2014-04-20 00:00:00
A677304,1,,51,23,25,2014-03-01 00:00:00
A686076,1,,51,34,1,2014-05-01 00:00:00
A665182,1,Lorelei,16,3,25,2010-10-14 00:00:00
A668954,1,,51,6,25,2013-10-12 00:00:00
A681624,1,,51,14,1,2014-06-04 00:00:00
A683548,1,*Deebs,51,27,1,2006-07-16 00:00:00
A686945,1,,51,6,25,2014-03-01 00:00:00
A679896,1,,51,42,1,2014-04-13 00:00:00
A671371,1,*Dominick,11,35,25,2013-01-23 00:00:00
A691729,1,,51,42,1,2012-11-08 00:00:00
A688036,1,,51,23,1,2012-09-13 00:00:00
A684102,1,,51,22,25,2014-06-19 00:00:00
A693333,1,,51,23,25,2013-12-05 00:00:00
A677412,1,*Amy Lou,51,13,25,2014-03-24 00:00:00
A669138,1,*Nikki,51,3,1,2013-10-24 00:00:00
A688685,1,,51,27,1,2014-06-22 00:00:00
A678994,1,*Trixie,20,3,1,2014-03-28 00:00:00
A683547,1,Dimples,51,13,25,2007-07-11 00:00:00
A638239,1,*Jessie,51,3,1,2012-08-18 00:00:00
A684612,1,Miller,51,27,1,2014-05-26 00:00:00
A679174,1,Cali,51,3,25,2014-03-17 00:00:00
A683649,1,,51,22,25,2007-07-13 00:00:00
A663741,1,*Ivy,20,6,25,2013-08-19 00:00:00
A685704,1,Shadow,51,40,1,2006-08-11 00:00:00
A680125,1,Samuari,48,23,1,2014-03-23 00:00:00
A678721,1,Honey,51,3,1,2014-03-12 00:00:00
A671331,1,Eris,51,42,1,2007-01-22 00:00:00
A669054,1,*Izzy,51,23,1,2012-12-13 00:00:00
A687938,1,,51,23,25,2014-09-01 00:00:00
A680228,1,,51,3,1,2014-03-31 00:00:00
A681980,1,Pebbles,51,30,25,2014-04-07 00:00:00
A684491,1,,51,27,25,2014-06-24 00:00:00
A680003,1,*Sadie,51,3,1,2013-11-28 00:00:00
A684000,1,,48,7,1,2014-07-09 00:00:00
A678756,1,*Dolly,20,13,25,2014-03-30 00:00:00
A671233,1,Snowball,14,7,1,2013-11-21 00:00:00
A675455,1,*Ivan,51,27,1,2012-09-27 00:00:00
A683501,1,Miguel,51,23,25,2014-05-27 00:00:00
A687073,1,Claudio,20,23,1,2014-07-08 00:00:00
A664797,1,,51,23,1,2010-10-09 00:00:00
A688402,1,*Elijah,51,27,25,2014-08-27 00:00:00
A683778,1,,20,27,1,2014-04-15 00:00:00
A675469,1,,51,25,1,2013-03-28 00:00:00
A662921,1,*Marty,51,23,1,2013-07-20 00:00:00
A683114,1,French Fry,51,25,14,2014-04-07 00:00:00
A693808,1,,51,42,1,2011-12-15 00:00:00
A667822,1,,48,20,1,2013-08-08 00:00:00
A690142,1,*Donny,51,25,27,2014-09-29 00:00:00
A676342,1,,51,3,1,2014-03-24 00:00:00
A692609,1,,51,27,25,2014-06-23 00:00:00
A679722,1,,51,13,25,2014-03-25 00:00:00
A680822,1,*Percy,20,14,1,2014-04-25 00:00:00
A673265,1,,51,14,1,2013-02-21 00:00:00
A686934,1,,51,6,25,2012-08-29 00:00:00
A676453,1,,51,27,25,2013-09-10 00:00:00
A676014,1,Prometheus,51,23,25,2005-04-03 00:00:00
A682196,1,,20,27,1,2012-06-25 00:00:00
A691968,1,,51,3,1,2007-11-13 00:00:00
A683244,1,*Harry,51,24,1,2013-07-08 00:00:00
A681821,1,*Henrietta,20,13,25,2013-06-20 00:00:00
A683120,1,,48,20,1,2014-04-15 00:00:00
A674908,1,,56,27,25,2013-10-20 00:00:00
A686826,1,Zak,51,24,1,2010-08-27 00:00:00
A680357,1,*Gilbert,51,13,25,2014-04-01 00:00:00
A680933,1,*Fantine,51,3,1,2010-06-10 00:00:00
A679654,1,Kuppuru,51,14,1,2014-04-02 00:00:00
A686834,1,,51,42,1,2014-08-20 00:00:00
A690536,1,*Fiona,51,27,25,2014-08-27 00:00:00
A673524,1,,51,42,1,2014-02-24 00:00:00
A672494,1,*Katja,51,3,1,2013-09-11 00:00:00
A688956,1,,51,23,1,2014-09-24 00:00:00
A638232,1,Loretta,51,27,1,2012-07-12 00:00:00
A680237,1,,20,27,1,2012-11-30 00:00:00
A689246,1,Lori,51,42,1,2012-10-01 00:00:00
A662739,1,*Trent,51,27,25,2013-08-11 00:00:00
A680712,1,*Rhoda,51,14,1,2014-04-29 00:00:00
A678742,1,,51,13,25,2014-04-18 00:00:00
A687776,1,,51,24,1,2014-05-09 00:00:00
A671108,1,Kirby,51,27,25,2011-01-18 00:00:00
A686348,1,Oscar,51,22,25,2009-08-20 00:00:00
A677628,1,*Chip,51,3,42,2014-03-22 00:00:00
A678117,1,,51,27,25,2014-04-05 00:00:00
A683717,1,,51,14,1,2014-06-22 00:00:00
A677777,1,,51,14,1,2014-04-23 00:00:00
A670591,1,*Desi,51,27,1,2013-10-10 00:00:00
A687740,1,Marlyin,51,3,1,2009-09-09 00:00:00
A691438,1,,51,23,1,2014-03-04 00:00:00
A666043,1,*Dirk,51,27,1,2012-10-26 00:00:00
A666512,1,*Puffball,20,27,1,2005-11-14 00:00:00
A686211,1,Whiskers,20,27,25,2001-08-18 00:00:00
A669397,1,*Clarissa,51,27,25,2013-02-19 00:00:00
A678626,1,*Bonnie,51,3,1,2014-03-26 00:00:00
A677473,1,,51,8,25,2001-04-28 00:00:00
A678628,1,Rinker,51,3,1,2014-03-26 00:00:00
A688452,1,*Katie,51,3,1,2012-09-19 00:00:00
A691520,1,,51,3,1,2014-10-14 00:00:00
A688053,1,,51,42,1,2014-05-13 00:00:00
A678782,1,Fred,51,27,1,2014-03-28 00:00:00
A691740,1,Blackie,51,27,25,2014-05-09 00:00:00
A691108,1,,20,40,25,2014-07-30 00:00:00
A681471,1,,51,23,1,2014-05-10 00:00:00
A688155,1,,51,23,1,2014-02-15 00:00:00
A693922,1,Sheba,11,27,25,1999-12-17 00:00:00
A683242,1,Gill,51,23,25,2013-07-08 00:00:00
A669005,1,*Fiona,11,42,1,2013-06-12 00:00:00
A689769,1,,51,14,1,2014-09-17 00:00:00
A687049,1,,51,23,1,2014-03-02 00:00:00
A686196,1,,51,42,1,2014-08-03 00:00:00
A689898,1,,51,14,1,2013-10-11 00:00:00
A678053,1,,51,27,1,2014-04-11 00:00:00
A670637,1,,11,34,1,2013-01-11 00:00:00
A677245,1,,51,42,1,2014-03-22 00:00:00
A683869,1,*Balboa,51,13,25,2014-06-09 00:00:00
A677625,1,*Camelot,51,42,1,2014-03-22 00:00:00
A683136,1,*Bailey,51,13,25,2014-05-16 00:00:00
A667130,1,Harley,51,42,1,2013-05-13 00:00:00
A664122,1,Spot,51,25,27,2013-06-14 00:00:00
A687009,1,,51,14,1,2014-08-20 00:00:00
A684839,1,,51,13,25,2013-07-29 00:00:00
A694250,1,,51,40,25,2014-06-23 00:00:00
A683753,1,,51,25,1,2014-07-12 00:00:00
A676008,1,,51,14,1,2013-12-03 00:00:00
A677575,1,*Fudge,51,42,1,2014-03-26 00:00:00
A687919,1,,11,27,1,2014-08-12 00:00:00
A693873,1,Hopkins,20,3,1,2014-10-09 00:00:00
A685509,1,,51,25,14,2014-07-17 00:00:00
A681764,1,,51,3,1,2014-06-13 00:00:00
A687139,1,*Eliza,51,3,1,2014-08-06 00:00:00
A666887,1,*Izz,51,27,1,2013-09-07 00:00:00
A684192,1,,51,3,1,2014-03-20 00:00:00
A680898,1,*Samantha,51,27,1,2013-08-09 00:00:00
A672071,1,Sophie*,51,42,1,2013-02-03 00:00:00
A663728,1,,51,3,1,2013-07-13 00:00:00
A669228,1,,51,25,42,2013-08-17 00:00:00
A685284,1,,51,27,25,2014-07-29 00:00:00
A669299,1,,51,27,25,2013-02-18 00:00:00
A682468,1,,51,23,25,2014-06-25 00:00:00
A665853,1,,51,42,1,2011-10-23 00:00:00
A670995,1,*Ebbie,51,13,25,2013-06-17 00:00:00
A684173,1,Aurora,12,20,1,2014-05-20 00:00:00
A656696,1,*Angel,51,42,1,2011-06-18 00:00:00
A678165,1,,51,13,25,2014-05-02 00:00:00
A683752,1,,51,40,25,2014-07-12 00:00:00
A670299,1,Snowball,51,25,1,2010-01-05 00:00:00
A679853,1,,20,42,1,2014-03-27 00:00:00
A688004,1,*Milly,51,14,1,2014-05-16 00:00:00
A676141,1,*Pippa,51,42,1,2014-03-02 00:00:00
A685479,1,*Parker,51,42,1,2014-04-23 00:00:00
A692239,1,Bb,51,3,1,2009-11-17 00:00:00
A687906,1,*Kerby,20,13,25,2014-08-16 00:00:00
A690668,1,,51,23,1,2014-10-01 00:00:00
A675166,1,,51,42,1,2011-03-24 00:00:00
A690731,1,Jinx,65,32,25,2014-08-25 00:00:00
A679795,1,,51,27,1,2014-05-11 00:00:00
A668567,1,*Petey,51,27,25,2013-10-24 00:00:00
A666446,1,,51,27,1,2013-10-01 00:00:00
A665926,1,*Mike,51,14,1,2013-08-24 00:00:00
A663722,1,Jj,51,27,1,2013-07-16 00:00:00
A671681,1,,11,27,25,2012-01-29 00:00:00
A675323,1,Fluff,20,23,1,2013-10-11 00:00:00
A674149,1,Skeeter,51,14,1,1996-03-08 00:00:00
A682469,1,,51,23,25,2014-06-25 00:00:00
A688721,1,Inky,51,27,1,2002-09-22 00:00:00
A677082,1,*Sally,20,27,1,2014-03-04 00:00:00
A679447,1,,51,27,1,2014-04-29 00:00:00
A674404,1,Maudie,11,27,25,2002-03-14 00:00:00
A685143,1,*Manny,20,23,25,2014-07-07 00:00:00
A682443,1,,51,13,25,2014-04-27 00:00:00
A681410,1,Nym,11,42,1,2014-03-16 00:00:00
A685454,1,,51,27,1,2014-07-31 00:00:00
A691571,1,Autumn,51,3,1,2012-11-06 00:00:00
A688070,1,*Tangelo,20,14,1,2014-07-30 00:00:00
A673977,1,*Sophie,51,27,25,2013-07-05 00:00:00
A680281,1,*Wendy,51,23,1,2014-04-24 00:00:00
A681846,1,,51,27,25,2012-06-21 00:00:00
A663997,1,Arthur,51,14,1,2011-09-27 00:00:00
A689796,1,,51,14,1,2013-10-09 00:00:00
A669835,1,*Lotusblosso,11,6,25,2009-12-28 00:00:00
A671490,1,,20,27,25,2013-01-25 00:00:00
A682477,1,,51,42,1,2014-06-21 00:00:00
A664513,1,*Sarah,51,3,1,2013-07-01 00:00:00
A685252,1,,51,27,1,2014-07-20 00:00:00
A659262,1,*Bubbles,51,27,25,2006-09-22 00:00:00
A669917,1,Nix,51,3,8,2013-08-30 00:00:00
A672465,1,*Curious,51,23,25,2013-02-10 00:00:00
A676727,1,Desdemona,51,3,1,2014-04-12 00:00:00
A683270,1,Klaatu,48,20,1,2014-05-08 00:00:00
A685495,1,*Owen,51,42,1,2014-06-05 00:00:00
A673610,1,,51,42,1,2013-02-27 00:00:00
A691983,1,Ryan,51,22,25,2014-09-13 00:00:00
A685584,1,,51,22,25,2014-07-18 00:00:00
A669137,1,*Minnie,51,3,1,2013-10-24 00:00:00
A671045,1,,51,27,25,2008-01-17 00:00:00
A672278,1,*Vera,51,27,25,2012-02-07 00:00:00
A667669,1,Diamond,51,42,1,2013-08-21 00:00:00
A678698,1,,51,14,1,2014-04-12 00:00:00
A664820,1,*Joe,51,27,25,1999-10-09 00:00:00
A688761,1,,51,3,1,2014-09-13 00:00:00
A673542,1,,11,42,1,2011-02-26 00:00:00
A680799,1,,51,27,25,2011-06-08 00:00:00
A663159,1,Toby,51,14,1,2013-01-13 00:00:00
A689937,1,*Leonardo,51,27,1,2014-08-11 00:00:00
A675234,1,Janine,48,23,1,2010-03-25 00:00:00
A686564,1,,51,13,25,2014-08-01 00:00:00
A675116,1,*Melinda,51,3,1,2013-09-23 00:00:00
A667874,1,*Trinity,20,3,1,2008-11-24 00:00:00
A675889,1,,51,3,1,2014-03-18 00:00:00
A685141,1,,51,3,1,2013-08-03 00:00:00
A670474,1,,51,13,25,2013-01-08 00:00:00
A675180,1,,51,27,25,2014-03-21 00:00:00
A665181,1,Sasha,16,3,25,2010-10-14 00:00:00
A688125,1,*Olive,51,3,1,2014-07-31 00:00:00
A688473,1,*Theon,51,6,25,2014-08-12 00:00:00
A672282,1,*Spiderman,51,42,1,2014-01-23 00:00:00
A665994,1,*Lihue,51,3,1,2013-07-25 00:00:00
A691546,1,*Kings,51,27,1,2014-07-26 00:00:00
A685666,1,Tom Cat,51,25,23,2010-08-10 00:00:00
A685592,1,,51,3,1,2013-08-09 00:00:00
A681264,1,,51,13,25,2014-05-23 00:00:00
A614482,1,Miss Oliver,20,13,25,2002-11-21 00:00:00
A672158,1,*Arnold,51,23,1,2013-12-21 00:00:00
A677092,1,Jinx,48,20,1,2014-04-16 00:00:00
A669074,1,*Tom,51,22,25,2013-10-14 00:00:00
A667275,1,*Louie,51,23,1,2013-10-08 00:00:00
A667983,1,,11,27,25,2012-11-26 00:00:00
A675107,1,,51,25,42,2013-03-23 00:00:00
A680683,1,,51,13,25,2012-06-05 00:00:00
A675054,1,,51,23,1,2013-08-23 00:00:00
A690243,1,,51,14,1,2014-09-24 00:00:00
A681771,1,*Jenny,11,25,27,2014-05-14 00:00:00
A573797,1,Bumble,51,22,25,2010-04-25 00:00:00
A681400,1,,51,23,25,2014-05-01 00:00:00
A670140,1,*Anthony,51,23,1,2013-05-02 00:00:00
A669142,1,*Nelly,51,14,1,2013-10-24 00:00:00
A683445,1,*Blynn,51,22,25,2014-06-03 00:00:00
A679116,1,,56,27,1,2014-03-16 00:00:00
A667332,1,,51,42,1,2011-11-16 00:00:00
A668233,1,*Mary,20,30,25,2013-10-30 00:00:00
A679951,1,*Sheldon,51,25,14,2014-04-21 00:00:00
A682415,1,,11,27,1,2014-04-21 00:00:00
A666066,1,Frenchie,51,27,25,2013-09-17 00:00:00
A673264,1,Herman,51,42,1,2012-02-21 00:00:00
A678826,1,*Felicity,51,3,1,2014-04-06 00:00:00
A682158,1,,11,42,1,2014-05-25 00:00:00
A674724,1,Amy,51,42,1,2010-03-17 00:00:00
A670381,1,Jameson,51,42,1,2012-01-07 00:00:00
A683835,1,,51,14,1,2012-07-15 00:00:00
A677898,1,*Ritzy,51,27,25,2013-04-30 00:00:00
A691454,1,*Beloved,51,27,1,2013-11-04 00:00:00
A662757,1,*Scout,51,42,1,2013-08-08 00:00:00
A665397,1,*Betty,51,23,1,2013-08-20 00:00:00
A679725,1,,51,25,1,2014-03-25 00:00:00
A666412,1,Isabelle,20,27,1,2007-10-31 00:00:00
A683804,1,L.J.,51,13,25,2013-07-15 00:00:00
A676935,1,,51,42,1,2014-03-26 00:00:00
A683208,1,X,51,6,25,2013-07-08 00:00:00
A683153,1,*Mariah,11,3,1,2012-07-07 00:00:00
A692218,1,*Mel,20,14,1,2014-09-24 00:00:00
A660951,1,*Bevo,51,22,25,2013-07-08 00:00:00
A666868,1,Gizmo,51,42,1,2012-11-08 00:00:00
A685508,1,,51,13,25,2014-07-17 00:00:00
A679586,1,*Ophelia,51,27,1,2014-04-18 00:00:00
A667299,1,,51,27,25,2012-11-15 00:00:00
A681100,1,,51,23,1,2014-05-12 00:00:00
A453136,1,Kinta,11,27,1,2005-11-20 00:00:00
A665246,1,Alex,51,14,1,2013-08-31 00:00:00
A668159,1,,20,40,1,2013-11-06 00:00:00
A667006,1,,51,22,25,2013-06-11 00:00:00
A685339,1,Baby,4,3,1,2001-08-06 00:00:00
A679215,1,,51,13,25,2014-01-17 00:00:00
A671383,1,Cj,51,27,25,2011-01-23 00:00:00
A680619,1,,51,23,1,2014-05-22 00:00:00
A688965,1,,51,42,1,2014-02-27 00:00:00
A668472,1,,51,14,1,2011-12-04 00:00:00
A685961,1,,51,27,1,2014-08-13 00:00:00
A693100,1,*Opossum,20,22,25,2014-07-01 00:00:00
A519025,1,Oliver,51,23,1,2007-10-12 00:00:00
A687631,1,,51,3,27,2014-08-27 00:00:00
A685318,1,,51,27,1,2014-07-21 00:00:00
A691069,1,,51,42,1,2014-03-01 00:00:00
A689831,1,*Josephine,51,42,1,2014-08-26 00:00:00
A667953,1,Mabel,51,3,1,2012-11-27 00:00:00
A665712,1,Emo,20,25,27,2013-07-06 00:00:00
A668327,1,Riley,51,42,1,2013-08-20 00:00:00
A683732,1,,51,23,1,2014-06-23 00:00:00
A676726,1,Regan,51,3,25,2014-04-12 00:00:00
A687888,1,,20,6,25,2014-07-11 00:00:00
A683660,1,,51,3,1,2012-07-13 00:00:00
A691702,1,,51,27,1,2014-06-08 00:00:00
A683594,1,Trinity,51,42,1,2012-07-12 00:00:00
A667293,1,,20,25,27,2013-09-15 00:00:00
A682878,1,*Sammie,51,42,1,2014-05-23 00:00:00
A672173,1,*Molly,51,23,1,2008-02-05 00:00:00
A676590,1,*Kelly,51,42,1,2012-04-12 00:00:00
A683772,1,Vesper,51,23,1,2014-05-24 00:00:00
A627909,1,Sprite,16,42,1,2012-05-07 00:00:00
A669847,1,,14,25,42,2013-09-28 00:00:00
A686723,1,*Yogi,51,23,1,2013-08-25 00:00:00
A666709,1,*Bear,11,23,1,2013-09-30 00:00:00
A689813,1,*Pamela,11,25,1,2002-10-09 00:00:00
A664660,1,*Daisy,51,27,25,2013-08-07 00:00:00
A689348,1,*Maggie,11,42,1,2014-08-26 00:00:00
A684715,1,,51,27,27,2014-07-24 00:00:00
A660594,1,Ella,51,14,1,2013-07-29 00:00:00
A685064,1,Ana,51,13,25,2014-06-13 00:00:00
A664733,1,,51,13,25,2013-08-08 00:00:00
A668102,1,Kitty,20,27,25,2013-08-27 00:00:00
A664536,1,*Angel,11,27,25,2010-10-05 00:00:00
A671333,1,*Jasmine,51,3,1,2011-01-22 00:00:00
A664185,1,Sparky,51,27,1,2013-08-12 00:00:00
A678348,1,*Maybe,20,22,25,2014-04-07 00:00:00
A685780,1,,51,40,25,2014-07-18 00:00:00
A676920,1,Jello,11,27,1,2014-03-17 00:00:00
A672699,1,,51,3,1,2013-02-15 00:00:00
A668270,1,,51,25,14,2013-09-24 00:00:00
A694032,1,,51,27,1,2014-09-26 00:00:00
A685670,1,,51,27,25,2014-06-26 00:00:00
A665927,1,*Carson,51,24,1,2013-09-24 00:00:00
A677914,1,,51,3,1,2010-05-01 00:00:00
A691613,1,*Kasey,51,4,25,2014-09-07 00:00:00
A669720,1,,51,3,1,2013-02-26 00:00:00
A664665,1,Avalon,51,27,1,2013-04-07 00:00:00
A683868,1,*Trevor,51,13,25,2014-05-29 00:00:00
A656249,1,*Herb,51,27,25,2013-05-12 00:00:00
A682528,1,Bristol,51,3,1,2009-06-29 00:00:00
A664372,1,*Halloween,51,27,1,2013-07-11 00:00:00
A682980,1,,51,27,1,2013-07-05 00:00:00
A683600,1,Frederick,51,25,1,2014-05-12 00:00:00
A683072,1,,51,22,25,2014-07-03 00:00:00
A690364,1,*Lyndon,51,42,1,2014-09-19 00:00:00
A667331,1,Cali,51,3,42,2013-07-01 00:00:00
A668732,1,Sunshine,51,22,25,2013-08-08 00:00:00
A664748,1,*Stubbs,51,14,1,2013-08-26 00:00:00
A680586,1,*Isaac,51,27,1,2014-03-29 00:00:00
A684654,1,Minneloa,51,22,25,2014-06-11 00:00:00
A669442,1,*Rex,51,27,25,2013-10-20 00:00:00
A669189,1,Milo,20,24,1,2013-02-16 00:00:00
A668078,1,Lulu,51,27,25,2013-06-27 00:00:00
A663554,1,Solstice,51,3,1,2013-07-11 00:00:00
A665714,1,Fridy Katy,20,27,25,2011-10-21 00:00:00
A682379,1,,51,27,25,2014-02-27 00:00:00
A675944,1,Tucker,51,23,1,2006-04-02 00:00:00
A681020,1,Garfield,51,14,1,2014-03-11 00:00:00
A667277,1,Sylvester,51,27,25,2011-11-15 00:00:00
A675505,1,Ian,51,27,25,2009-09-28 00:00:00
A680985,1,*Onyx,56,27,1,2014-04-10 00:00:00
A679094,1,*Stanley,20,25,27,2014-03-17 00:00:00
A678989,1,,20,27,1,2014-05-11 00:00:00
A670582,1,*Sitka,14,7,1,2009-01-10 00:00:00
A691208,1,,51,27,25,2013-12-31 00:00:00
A682475,1,,51,42,1,2014-06-21 00:00:00
A661124,1,*Lily,51,3,1,2012-08-16 00:00:00
A688197,1,S'More,14,7,1,2002-09-16 00:00:00
A670859,1,,51,14,1,2012-01-15 00:00:00
A670333,1,Hardware,51,13,25,2011-01-06 00:00:00
A676851,1,Joey,51,25,27,2011-04-15 00:00:00
A667848,1,*Jade,27,42,1,2013-09-08 00:00:00
A685543,1,*Justin,51,42,1,2014-06-01 00:00:00
A682811,1,,51,23,1,2014-05-03 00:00:00
A682743,1,,51,24,1,2012-07-02 00:00:00
A677856,1,,51,3,1,2013-12-30 00:00:00
A690892,1,,20,23,1,2014-04-27 00:00:00
A663550,1,Gus,51,24,1,2013-07-11 00:00:00
A656094,1,*Merri,51,3,1,2012-10-10 00:00:00
A692351,1,,51,13,25,2013-05-18 00:00:00
A672487,1,,51,3,1,2010-02-11 00:00:00
A669598,1,Mugen,51,27,1,2013-06-24 00:00:00
A686549,1,,51,14,1,2014-08-20 00:00:00
A672243,1,,51,40,1,2013-02-06 00:00:00
A679442,1,,51,23,25,2014-05-06 00:00:00
A664256,1,*Donnie,51,13,25,1996-10-01 00:00:00
A681875,1,Smokey,51,27,1,2014-04-21 00:00:00
A668679,1,*Akon,51,42,1,2011-12-07 00:00:00
A684362,1,Bella,48,3,1,2014-05-26 00:00:00
A666742,1,,51,42,1,2011-11-06 00:00:00
A688767,1,*Tiny Tim,51,27,1,2014-08-23 00:00:00
A685187,1,,51,23,1,2014-05-03 00:00:00
A682751,1,,20,35,25,2014-05-18 00:00:00
A678930,1,*Eddie,20,14,1,2014-04-07 00:00:00
A679273,1,*Marmalade,51,14,1,2014-04-03 00:00:00
A687911,1,*Bruja,11,27,1,2014-07-27 00:00:00
A671927,1,Coal,64,23,1,2013-04-01 00:00:00
A666091,1,Willy,20,27,25,2013-09-11 00:00:00
A670613,1,Nelson,51,14,1,2005-01-11 00:00:00
A679222,1,,51,24,1,2010-05-17 00:00:00
A673068,1,*Scout,51,3,1,2012-02-19 00:00:00
A679825,1,*Kerbey,51,42,1,2013-07-27 00:00:00
A541057,1,Mr Pibbs,51,25,23,2009-03-12 00:00:00
A667274,1,*Huey,51,23,1,2013-10-08 00:00:00
A684276,1,,56,22,25,2014-07-16 00:00:00
A662554,1,Red Tex,51,14,1,2013-08-28 00:00:00
A692251,1,,51,23,1,2013-11-17 00:00:00
A672244,1,,11,13,25,2010-02-06 00:00:00
A677491,1,Joy,51,13,25,2013-04-25 00:00:00
A690934,1,,51,14,1,2014-10-06 00:00:00
A681800,1,*Joey,51,13,25,2014-04-28 00:00:00
A682487,1,,51,14,1,2014-06-06 00:00:00
A689252,1,Emerald,11,3,1,2012-10-01 00:00:00
A670626,1,Callie,51,3,1,2012-01-11 00:00:00
A683515,1,*Davey,51,24,1,2014-06-05 00:00:00
A686857,1,,51,27,25,2014-05-28 00:00:00
A664644,1,,51,27,1,2013-08-06 00:00:00
A687498,1,,51,13,25,2014-09-02 00:00:00
A686810,1,*Joey,51,14,1,2014-08-05 00:00:00
A681527,1,,20,27,25,2014-02-18 00:00:00
A682217,1,Bosley,51,27,25,2014-05-18 00:00:00
A678631,1,*Olympia,51,23,25,2014-03-26 00:00:00
A685762,1,*Elliot,51,27,1,2011-08-12 00:00:00
A692270,1,*Isis,48,7,1,2014-10-17 00:00:00
A679857,1,,20,23,1,2012-11-27 00:00:00
A666638,1,*Wyatt,51,14,1,2008-11-05 00:00:00
A690030,1,,51,22,25,2014-07-29 00:00:00
A672402,1,Owen,51,22,25,2013-04-09 00:00:00
A680353,1,*Orton,51,22,25,2014-04-27 00:00:00
A684971,1,Drax,51,27,1,2014-06-25 00:00:00
A646647,1,Toby,51,22,25,2012-11-06 00:00:00
A678835,1,,51,27,25,2014-04-21 00:00:00
A669718,1,*Tigra,20,42,1,2013-11-19 00:00:00
A692037,1,,51,14,1,2014-09-13 00:00:00
A676157,1,*Flutterby,51,13,25,2013-12-21 00:00:00
A672331,1,,51,42,1,2012-02-08 00:00:00
A680656,1,,51,27,25,2014-05-21 00:00:00
A680251,1,*Puffer Cat,51,14,1,2014-04-06 00:00:00
A671271,1,,51,3,1,2012-01-21 00:00:00
A670137,1,*Cuddles,11,23,25,2010-01-02 00:00:00
A691633,1,,51,7,1,2014-10-11 00:00:00
A667031,1,Nala,1,25,14,2011-11-11 00:00:00
A684158,1,,51,14,1,2013-07-20 00:00:00
A568438,1,Nancy,51,3,1,2010-03-04 00:00:00
A669792,1,,51,22,25,2012-12-27 00:00:00
A680346,1,*Sam,51,14,1,2014-04-27 00:00:00
A691952,1,,64,23,1,2014-09-12 00:00:00
A686535,1,,51,27,1,2013-12-23 00:00:00
A677551,1,,20,13,25,2014-03-30 00:00:00
A682890,1,*Keen,11,13,25,2001-07-04 00:00:00
A678200,1,*Uno,51,22,25,2014-04-05 00:00:00
A691357,1,Thomas,51,22,25,2013-11-03 00:00:00
A661603,1,*Maudie,51,3,1,2011-08-22 00:00:00
A672690,1,,51,3,25,2013-02-15 00:00:00
A664541,1,*Finn,51,22,25,2013-08-21 00:00:00
A683280,1,,51,42,1,2014-06-16 00:00:00
A675888,1,,51,3,1,2011-04-02 00:00:00
A677702,1,,51,30,25,2014-04-18 00:00:00
A684760,1,,48,18,1,2014-02-28 00:00:00
A666820,1,Tolouse,51,27,1,2011-11-07 00:00:00
A679655,1,,51,25,14,2012-05-24 00:00:00
